4961,0, 3718473612437144212,3D4001EA58EBEE7A12570D60C24135970D83AE4D
00026,790955261,0,-5601323010701682991,EB5A49E25B564A9F7ABB2E7B1007FD7243A0EFE0
00026,790955262,0, 3506447978142495045,23A1CE5B3BB33F916CE1B83A602328585E07524E
00026,790955263,0, 2690182910984690000,991AFF60DDFF350FE667E58BF1781A925396903B
00026,790955264,0, 6490505605952554376,70AEE8349A067B92A8C062EE406F97ED32457D37
00026,790955265,0, 2373800116505466379,BC0BB29394C70B6876FB88449518C10D7F41CBBE
00026,790955266,0, 4370060124171186890,9CA8CFFECCF8B9CF5CBC0172496358D9D481E855
00026,790955267,0,-5963426019824200690,ED820A8674F13B5A70E94EE3054E657E0EB07F0D
00026,790955268,0, 2488307502825985201,72431C7ECD953FB564819EDA7ECC17FD5588BD14
00026,790955269,0, 0440050930536405591,48B8BE01C1ED7C1F4F9ADC51A4F98789E1A4A31A
00026,790955270,0,-4261288487285932738,8A2210557DCB954C4F34178AB7B077CD1F69CD9B
00026,790955271,0,-3052292830540193400,C2BCA540FC32E371200C70DD45E3A60891B3C289
00026,790955272,0, 0837720986541905896,FA4F71B13ECA4EE5180A68F728482C95CBFD20CB
00026,790955273,0,-4692627370934513853,D7983EFCAF90D663855AE16AC1626685A1DD9F07
00026,790955274,0,-4502616160573461903,DA343A5E577FE417B2E667A860CE292A06449A17
00026,790955275,0, 0638985561964695699,96584BB446E06329595B3E8FA544C1D8E937F826
00026,790955276,0,-8900703789659157555,CCFBD3A2D35FF1DC87759089CF2B0FC44CC0E29D
00026,790955277,0, 5231439423939844754,2425B112D34830F9AD506BD3769BDA7FA656F45B
00026,790955278,0,-1625333164069711927,DF7C51D11900B9552E00958617B0E918A7B4F221
00026,790955279,0, 8329920873545770337,41E07643AA6DEAC393DF901D5CBBC57E015B9825
00026,790955280,0, 1589659568517611383,965F6C3AAC09A5792058CAB38AB151800EE2FEB2
00026,790955281,0, 0994654519719816871,3490A8B011FA8F953491701EEDF463356AA7DEF4
00026,790955282,0, 8475951302959997412,0F8E261F2E8F39F66F52753AABFE3644BD45429E
00026,790955283,0,-4457849295546484943,053BAF32A40C3CBBAC4596071435EA5008AB13B8
00026,790955284,0,-3760994838980900901,969EA3ADFD76A34BFE746963AB112301FB919946
00026,790955285,0,-7292184052276403932,C85021BD1F78D4DB0FFDF2AE2EBB73444A694578
00026,790955286,0,-5189150564317307435,BE873444C21705E244C73288F09A2D512B2B5065
00026,790955287,0, 5349443388076922123,96DFEC558A5EBD61162AFEE29AAB152E16922DCE
00026,790955288,0,-2571865687005732873,8FDF012C2FDB66A6010C11049ACEDDC82B44C48D
00026,790955289,0,-6713164891354250481,C683210626F4AC4B5E166975D1EF8BB62DCE7591
00026,790955290,0, 4367072043066945336,943D7FAA2ED5E6CD32CFA21F752D9485F661760D
00026,790955291,0,-8613299588375280131,D866A1EC627EBED1625D0FF0767E0BCA9B3579A8
00026,790955292,0, 3951559135512305377,DC00B7962C300D7AD29D0DA08AF59EDB7C1B8610
00026,790955293,0, 8772341414897116392,694DD4569CA5643A34ABE38FC272F6C32D7D4CEF
00026,790955294,0,-6885618446096461963,862B46871F1F9A59942D0BCE35B322A0C6EBE1FC
00026,790955295,0,-7889461908345498394,824B875552E7334D05B05B637A8909BB1C1F5B52
00026,790955296,0, 2772479813661922624,D7F3788629F7BE877CCB3CB89FAD49B3AA02768C
00026,790955297,0, 2676207735382322993,1128481BC516F021154FDB038CC18E77AA06FB61
00026,790955298,0, 2857041771661798397,4DE3710C7CBBA3F392C6AAC3F2AE7DAFBB0C9C2A
00026,790955299,0, 5104060788523069295,A730F22BBC7CF4E78794D21D06DD26B52D1EA18B
00026,790955300,0, 3795621237502498829,30A147C6CFFC8D1315E28FCB3F352342EE7D7891
00026,790955301,0, 1211502420867116172,F6DC6DB3FB52B63D1A32FEFEF90C8D6EECD08D70
00026,790955302,0, 5657033208733262025,CAA93DA38A94923C31D3F6E8A455CA87A9C4E44E
00026,790955303,0,-2328234768474772781,B021FDEB02DCD2F8DDCCFCA3AF68F0257424DA57
00026,790955304,0, 1860245486167801486,23589824FCCEECDCFDA38C8E6F5583E925364792
00026,790955305,0,-1850126973368779038,6D79821A5C07CD3E01A1F0A0F38CFF7941BCB948
00026,790955306,0,-2372977944529196212,C613560CB78F47F5C6A3DE11450B4DE55E2C7DAA
00026,790955307,0,-3738805337630915412,28393594576ABE9E33F8CA8E9381786EA336BA26
00026,790955308,0, 6917656251434269314,8FF4538EAC3800D0E8C85B21AAF217CB68521F91
00026,790955309,0, 6049919293351190004,FFA6FBC7669014DABB14EB962EEBF7EDE9BD7A0D
00026,790955310,0,-2179146651640485519,957D386226DF18055FC3592FAFF06921D66254FD
00026,790955311,0, 2096206948452382483,AE290B251FDF27ED2F144D08901262A8800E9689
00026,790955312,0, 4674981609952219270,0E1A6FA7DFF47B7FA92FE95B980F0C98629590C1
00026,790955313,0, 6668226546642737043,C375C5C2626FF4D9388BA8F03585055AD3AAF0FD
00026,790955314,0,-0795390537475665082,A640F64454CCCED88A4405559C2176A0951DC9A6
00026,790955315,0, 4522781125023875896,2DB43D89822E51D39633F370DEE1CFBCD0E88295
00026,790955316,0, 3161122844060608915,31F797971F113C5924FC68F9A9ED0C0FFE0C6DD5
00026,790955317,0, 3046808181345340841,1ABE5C8E8CF30864376A270207AD7880C7C7DB5E
00026,790955318,0,-8012592711854436497,2DB8B2DE0D81EA48909D6EBE176E093F2F2DDED7
00026,790955319,0, 6880210470066514172,779F45A31F1E0870B8C8648F35B22481C3A573F9
00026,790955320,0,-8067515886921572193,A6122642AD065F4CC46F8B30C4FDC5872C39C54E
00026,790955321,0,-1574689435817899019,4F729FBBFFFDA1CE611B69E84901C434FFE3E8BC
00026,790955322,0,-7394249684649577648,337F44DE76DA4E2192EA488B71C189CC2A626034
00026,790955323,0, 3991958852299966424,F0C06A5D25CC3712C4E10A0D07984AD50BB7EF4E
00026,790955324,0, 6123066065224388909,DFB993751C3DCA3B2CDAF4398E2CB44464BE6525
00026,790955325,0,-0763004979061022242,ADB91C4D6FE72EEEE9865F4517EA003880441840
00026,790955326,0, 0602296899590122601,5B8B80242E91310CEAB7EE41C48A04FD77038EF4
00026,790955327,0, 7520722619057036233,20E08CED0314F38757402D10376F589DEBEDA37E
00026,790955328,0, 0422338985259712000,0F417F64E6E8DA026A650D9C7EA1AEF4B4619F74
00026,790955329,0,-5400686586139755638,73C819808B55C13526A9B1A952C5FA5FDB231A5B
00026,790955330,0,-2738651514331013034,405C73FCDDBAFD491C956ADC743720509D30B0C9
00026,790955331,0, 3921853079810214726,66369B76A0C66CA711F31DE8105A548C4F748BDA
00026,790955332,0, 3178200015899739781,7ABBDB0C1D5E2B5DD2D95323856970A86DDE313E
00026,790955333,0, 3352532551822777035,BFB715CB42535FFA6923255F0D3E4D369A48E409
00026,790955334,0, 8477935668699947077,48F22C60A56993F2C92710BDE382208D5ABCBA95
00026,790955335,0,-5683634007926940805,D53E4C7956A725199BB7FB6F957F0808D4F7FE28
00026,790955336,0,-7138057823438405803,EF6238D33BA4F0A1B7681E15C5A960984882C3A6
00026,790955337,0, 4319922957735551123,7FC23AA62DD0B02C78393996935A7C1EEBC1DA99
00026,790955338,0,-3728203370112864671,14DA27D256905973204679FB06236C79432F87FC
00026,790955339,0, 0619547694635352495,8EAF679CFC04DCE24840866C8C52FF29EF4C4AF9
00026,790955340,0,-2894920079124381436,C9990446178B6E33D8927FFF0E9B43998B15B157
00026,790955341,0, 0088636535925278793,71B810B291966C2FD905F79905811A1726717685
00026,790955342,0,-0406219047622265888,4326370647F1F58DBAA7B7F070A2DB11825A9950
00026,790955343,0,-9202647242007903823,7FB9A2BDC6A71E1990B421CB4449CEEE8592CF13
00026,790955344,0, 6913032542915813588,DEDD1151FB1ED791FDCC2F58DCF54C5FCDC8DD53
00026,790955345,0,-8687242977939831811,0FA43EC1FE33A9E51BFAC88C1274894C13AD9A2B
00026,790955346,0, 6494845794567783445,E0190DBD31DC994BCC651636E24914B077B4013D
00026,790955347,0,-0171774540157007085,7FAFD9167D8AB7EE95E2AE41F9DC6DE0DC9429BD
00026,790955348,0,-0032242498216976629,E4DB8ACEB46FE453124D38C3446E4C14C3F71F2F
00026,790955349,0, 4355325324200542731,F5F23463B27907E243D08AA8919EC0358CE2091E
00026,790955350,0, 3379407204236930405,8474ACD3E81BB05563B87535233C3AC90385E27D
00026,790955351,0,-2990794645853534937,6EF886E604BE36580ABB0B1D09F9982D1C5E9A45
00026,790955352,0,-1240520908544890869,0A233177A3CEA1B2D270FA6031021CAE7968459A
00026,790955353,0, 6632150255396829712,B98B23DEDE01DD31081D8739B8CA6AB2653769A2
00026,790955354,0, 7786441191408552160,10B00E4959CC4ADA76F45C4FB104AEA3C2CFFFDE
00026,790955355,0,-3960798866763184900,E714598161D6A780127CD1AF849138630FD7A0C9
00026,790955356,0,-7017990451722877910,D83C555FA6667EF2D9BF363A9A5BC24A63FD34D1
00026,790955357,0, 0265615125235050391,54F875082CD2E355C286CE07313D29FDA9D4D9D6
00026,790955358,0, 0106013282492230726,862E73380A06808555C6843BA94B7FF14B7762F6
00026,790955359,0,-3911148181052712730,486936BB6AE2A823383EE7501379E366B3992933
00026,790955360,0, 2961982349067644920,763A737F3D03ADA96FFD2C9D751614D9F61A2765
00026,790955361,0, 8991542794308662184,C29F567B7C15B9769FE07A96B3C59D49265AEAFC
00026,790955362,0, 7188250151406568576,C45A23B1915C99F747D123D9AC987D1E6C04AFDF
00026,790955363,0, 7500776594052352606,74B4F2C721AE43FE86BA3AD8640127E8601087A0
00026,790955364,0, 1517300162464144221,310200A7DFD6729F0515D740E5C97C71925EC8A5
00026,790955365,0,-7546092385376691308,6A0E14750711988D4AC5BCDA181AC1D69ABA7C6C
00026,790955366,0, 6845770045719621150,FD75E0523C2E7EBCFEFEADF8AD5871A767E2E2D1
00026,790955367,0, 6754376133434581885,031B1D9521A8F2DE3625EB056E5F52CEE4B77299
00026,790955368,0, 4206204514920546378,85DC03E3F4B62BD3106DC6B09A6454ECAC6CDAA1
00026,790955369,0,-3092665288619072083,C43B7D9E943725BA2500E49CA40859E19A49ED7E
00026,790955370,0, 6378298304835184104,C0944BCCDADAFCEF718DFC5A541349A19B8B2BBC
00026,790955371,0, 7758514016906238060,270CCBDF8C4F29C8131DF3319887E78F84132AB9
00026,790955372,0, 0981011718312125006,7D15835DC5DF189C576864737E9433A1E7EE995B
00026,790955373,0,-2996009142657597852,83562BF54947EDD36EE79EE2DED826CA0664487A
00026,790955374,0, 0494838050695886787,993E38306823DC5179F32C95B1955B4F2B0CA75D
00026,790955375,0, 3926564820208840658,108E08843E54E8D3AFF427507F7E0A28C9C99D82
00026,790955376,0,-2627519384130592588,6EC66EB90A8C6B6E9D3665CCC9E2E796675D1054
00026,790955377,0,-1891021587052119790,A4C183FDA1D92A2FDB2BC79B1F2782A95C125D4E
00026,790955378,0,-1846152008938940069,41CA4D8776FAA2EB27D284F5707818DBBBAE16A8
00026,790955379,0,-2238693494339494917,E54415AA9AB6ACA1C1DE1CA33538CAB22AFE77AF
00026,790955380,0, 0843353244426033179,D71687806F91195263BD277415469EFBD7420642
00026,790955381,0,-2324645053711441267,319B189DEF872DC9B61CF318AFA371D5B83A14BF
00026,790955382,0,-1069298187967086596,45F0BCA4EFD5DE8382ADC7E624A7408DD041DA8A
00026,790955383,0, 5139477197100098151,B12BFC53A950D217E262619599439B64A7901E87
00026,790955384,0, 6135290658221509279,67B117B727567459AEFE29A65BB3BEF96E68FFA0
00026,790955385,0,-2503572013390905896,3B1437425AA61A6166B1B8458EA313E9970FD998
00026,790955386,0, 5581971152213035777,7C52607A79CBAA8C7DDB1B8A3A0EEB619CAD064A
00026,790955387,0, 4450407693182663740,F666ABE77C248262B2352F045F82FA286C91380A
00026,790955388,0,-2727474526002902978,3CFC6244E9D92D5037A0A03373022924C819EB29
00026,790955389,0, 2988488580621371026,91309274DDF453CD2B1C2F0ACAAD8D42E19557C3
00026,790955390,0, 0612280386036055334,F73B3F12307E57F7CE06A21E78EDA7711BED9574
00026,790955391,0,-7066044914775034468,F3B662961E3C6EEB4CC5678A0DE44619E5B9000C
00026,790955392,0,-3761849482338767540,F500443C112DBF06481714C89018997F3291841A
00026,790955393,0, 6895817423853657597,0899D193B48017CDC6D86C19B3F26D490D7AE5B7
00026,790955394,0,-5471390351591896581,061815ADAF0B5857DC230E3440E6F281EC7701A9
00026,790955395,0, 8987383497789151095,8505F102301E4D91708D46BBFD39915690462124
00026,790955396,0, 7811083637290407126,D59B27B7BB09A30A0FB0AC2C7DF4CF8F1B1CC8FE
00026,790955397,0,-6887968386488083669,F920349D81B9AC4C68CED6041D188D4B59B366B9
00026,790955398,0,-5966487245267526230,4E74E9AA273A30D7023FDC238DBD14F7885C9743
00026,790955399,0, 0179053109517231326,E18F2E007D58E113401E786F10A89A1A39E4565F
00026,790955400,0, 5620113776964057307,BA5816BDCEA281F8EF451C6330BF5C40A8D98216
00026,790955401,0, 5313136992746032087,0EF2C4841692A38ABCBD1D8D74EAC29FCC19B611
00026,790955402,0,-2927784257469322256,87C6DCFC61EAE1AB52033F371C2B35E4675E815A
00026,790955403,0, 6094349924707165398,C2B898E396DA5B183DB5D31ED9B16D7AE8C81BF3
00026,790955404,0,-4517540194560903754,31CD0FFD316D0CBB6167D1F7A529BC6EA9D3A6C0
00026,790955405,0, 2179106838252539726,EF2198C6F281E346038B0E4F0DC22A5121F0BB9F
00026,790955406,0,-7166515448079925307,C3F5AE73F4874400EF21F3AB8DF61ADE6F736043
00026,790955407,0,-7344786907519372161,693CE83C53171382FF34C0245A5388360B91DEB5
00026,790955408,0,-0144336829665810086,0757D8171052915058B01CC50280609370655AC6
00026,790955409,0, 1472570130516336708,F29C8CA75A1E5C24B4688154690752BD397F5607
00026,790955410,0,-2872645385447841061,F6780A35B8740A10697D0DBA07F7C0F8B4CBDB40
00026,790955411,0, 0613174145265080586,312DEC9BE69A6088AF27BE06999E218E34082BD8
00026,790955412,0, 4490650506558272717,3DCC3166187D04B75CE144DC7FF0541B2185B9F9
00026,790955413,0, 5254099923522933672,D96F52D7D963502775874C424774A6993D662A23
00026,790955414,0, 7078730254091466187,EE4F37634136497654CE70747DF5D2FD9CF2EFDA
00026,790955415,0,-4734519296349988687,C9C23A48E8BEBF7D3488AB0F89A38D736038FDE0
00026,790955416,0,-4597606692311753335,B83CD41A6CE223A2970B48A56408D5889B88ADD4
00026,790955417,0, 1083487514095916634,B0BD92B4F99961C43889C82AB994929EAFBB8A34
00026,790955418,0,-6759521914910106980,A27E462D58215C8CFD725532257E27CF13C3C806
00026,790955419,0,-2195469368965841771,E3ABB90B901072B09170E4B106AB8A9D63336CB8
00026,790955420,0, 6912370677894833416,29F3B9CE510362BC241951982A9F7B57534BA4B3
00026,790955421,0, 2362418401753224866,7B16324B1437A1579D4246716B65128E13AF9D6D
00026,790955422,0,-2242088171736887599,64B408EBEEEC4A903540BAEC3BE00C336D25CE46
00026,790955423,0, 2613856575860491881,B986BBCEEF2AA6B184D85020E9F84D2855083CA5
00026,790955424,0, 1765830754126053132,EFF95836FC838AF0598125B2BF58C63ACB93886E
00026,790955425,0,-7537316251612069899,EA9F3E3305DADFEE22B1BCA5261DD7F766A52CFD
00026,790955426,0,-5604170234869609820,CE1E7F426DDB5E755CF59D745DEEDED928E3D698
00026,790955427,0,-1077818173147516671,345F9FA1E0D75F2A23E91F3C0601F4023C889C02
00026,790955428,0, 5747203825001322324,E7A25BD3A246341326B14860FBF59EB3D72C3D89
00026,790955429,0,-0418353419149730040,AE1683E62B38E76FF9499852CECBBD94037A45E6
00026,790955430,0, 8805655625806417466,0CF25B2C9E578903D8C010FCC23B983719A22181
00026,790955431,0,-2974421964325962671,2A25F3709B465DAF3F27AA04EB64B19AF1E06F53
00026,790955432,0, 8053382164513837985,B0BCD75A21AD27438E14898E4398B857985E0150
00026,790955433,0,-2025232078603534139,934F44679E4B3FA702B1C1C4AF1316A975EEF880
00026,790955434,0, 3997295518297910842,08A99EA0439DBC43A671CE974F4B5C3A7BCC1674
00026,790955435,0,-4836743624891630148,66C18F31C40ADD996F3EA20DF16E57C484867629
00026,790955436,0,-2980137266328433160,C361DC4E766C4EAB28CA873C60921ABEED6EB574
00026,790955437,0,-4815825913138263014,9CFCB424F0FE310FBCEA5301AF4527E23CA2A67A
00026,790955438,0,-0259363857657648216,77F4E2C4279A13F17C8DB849250AB250248B9F95
00026,790955439,0, 5493416044069800114,36AD13BF186719F6C7E0D6091EF95F6CBAC76409
00026,790955440,0,-6395766201816075493,56DF3817986C2218510C1D10887779EC13C9B655
00026,790955441,0, 6379527106272689178,24C8ABE7B5C0AB0EE3F294B7FE6DE19B4A32EFE7
00026,790955442,0,-6384200877400744649,D272C6CFBFD025C80017AABF50287A47ADADF2EC
00026,790955443,0, 0558624507023623249,B8A657CFE6666B14A4658D4DE7C4EF821782E0CB
00026,790955444,0,-4386787498751507564,10076CD2CD71DF480514596FBCF428954823E6F3
00026,790955445,0,-5376540542423518507,7DB559782A7635CF66933A65BB6CA791F501A335
00026,790955446,0,-4540168946870760144,B412974ADF9F4E21395FCE36916B217D9965FA3D
00026,790955447,0, 7777757647040383550,531AF7988EDB638A8700BDE3AEC9A9627A3A89BA
00026,790955448,0,-1082850968147651763,E67C8CC0FE331C7ADFC460F962E1B896FD298542
00026,790955449,0,-1587976547696767499,51794350AFA208423371C4C067761D893F376A3D
00026,790955450,0, 4332594394602901441,A75251B0144BA1D9DC243B3465A3369CE79895FD
00026,790955451,0,-0442670349972363482,BCF78EAC72D51DEACBBB85FAB744A9CC82625C2A
00026,790955452,0,-4711801081066774223,3135A2A002848E865BEA60F09865A25B5325147A
00026,790955453,0, 1227206472530602556,53E08C52A1A4C882C1D23CCF4F9E0709116C77EE
00026,790955454,0, 7690228257485241291,559FE9EC7E1E368BF06349584DD3AA0218DDC9A1
00026,790955455,0, 6698295527279151869,19335C85D6E0CF75651063AF12AA2DCC8AAEFF10
00026,790955456,0,-2849801956835193175,91E6C68E7F62819051133EACE8C8A8B2F112C601
00026,790955457,0,-7625639915312910828,E779048F660C012607077E69C20A38B53FBED6BF
00026,790955458,0, 8531492885461995637,E8F49D5F44ED66FDC0E3C942343A6D292736F79F
00026,790955459,0,-5384212056996786793,F230BDAA3BAA5B6C7E5889320E61C2C5B263FC07
00026,790955460,0, 1632105836053333343,728EA146170134B6417EFCB4896605EB74697EBB
00026,790955461,0, 6608782063886956061,CFD1D68770A482426F0CD6C71CC22CDB8F87BEDE
00026,790955462,0, 1599390557855550515,2B27C5BB535D927467B807C60D899213CDCAE0D3
00026,790955463,0,-0289532630604766075,F7E712155EFC06328EF4ABB68555F635A3CCBBFC
00026,790955464,0, 6341515382969585387,7C9D6868C46E6561348B01ECAB520A7F55BC953D
00026,790955465,0, 9011739349089412266,19A26C5775D01D42191BCA0342DDDA68D9A4F1FD
00026,790955466,0,-0841836551005224373,795840E04F80AC41EEBE8C8370040867F22BE42E
00026,790955467,0, 1892536669583424943,2EFB0EA0C3E44327AA4C935229680CAAB4B8BC67
00026,790955468,0, 6731921934137476350,FC395E89B3568B6753F4778D568E69EB47C7B8B8
00026,790955469,0,-8946534984927717499,4DCAFCD124DD6B1C51527C76957D1EB188EA08B1
00026,790955470,0,-4132246707425585589,A70BC92EB2C3EBFBD04A425E04A7E9564B6D2CCD
00026,790955471,0, 8827237059395888599,447A9CBE053F01AAD0EFADC97016DAF0EB6345EC
00026,790955472,0, 6512643816693481757,F96DA05FBBE54D6A72E8040E459E7540061E7B88
00026,790955473,0, 6134332117102604341,9F69ECEA60CDCF483131ECF3189FAEB4DBBE08D3
00026,790955474,0, 1875467472090915922,610787C71B7F0EAEF344E4CD01EEA949AF053B69
00026,790955475,0,-8507006862330727349,D4467B06F6EA2EE7C70FFABE0391AF882A9B945D
00026,790955476,0, 2482627892224938125,54BC16AFDD793D10ADB3FA5B18D7153F3FED0DDB
00026,790955477,0,-3954212083688694556,15F2C07CAC42F1F2CE66E0775B4033F4220E4810
00026,790955478,0, 8241137560572304699,D2B2337A075EAA318C099F697342F6077531A650
00026,790955479,0,-9041090155237876061,EFB832FD00A16A88A822FC8C7F7ED7500EB93725
00026,790955480,0, 3564343251657349353,C20B8895F2FE690AE6DDB88B4E5C13282E9AE543
00026,790955481,0,-4282839219898285362,F24184010AAF29694CA3E20984160D63B5D8FC36
00026,790955482,0,-4289529185269502010,FDCD9C78D2741E9A073815F45F4B7ACBB925140A
00026,790955483,0,-7061625186828239825,3258D6C474778B06F19FC70832345D4F848698D6
00026,790955484,0,-5369860605971488204,266D843ECF7FAA2AA38A4E3645ACD6D7453ACEDB
00026,790955485,0,-3651062947847655879,A8672EFBE4705ECC541155E8B9EE960B0255224F
00026,790955486,0, 2945448038927959466,CDD8027E168B23B118B6D09C8ACA6C5F391ED1E5
00026,790955487,0, 4894885488771350643,7D42C7C62ECCF2014C6460F4319E67291B27036E
00026,790955488,0,-0314522285894555510,48644E78BDA362BDD7E28C6A0EB5FE91969620CC
00026,790955489,0,-6071656157322501373,FABD047A963DDCED58E45B083DA314E6BAD5D615
00026,790955490,0, 5211728367956288054,C52391E6E76A333332BE1D668D988B13B97B77E6
00026,790955491,0,-3867971874699444529,C3199CC2494973EA15F59FBAFA5D06CF6070743A
00026,790955492,0,-6091622348001385224,145345C82B99BA24C5C12DB3E94354AC6E186416
00026,790955493,0, 0651773893398879772,07ECB0EF8F270BF71B3F248E30B52979F22910F8
00026,790955494,0,-7246567567348175700,602636811998F4F7CF5F516426A39035BF38FDEA
00026,790955495,0,-7512511025492310924,BE152D1AE7D161C4F45DB778035785DF9C47A8B4
00026,790955496,0,-1433913653508549436,EA38416BE4A1CCA11C2B907C44D69915A5ADD9C2
00026,790955497,0, 5507410276685518741,7D426647F163A651A3B0CB8C04A6CFCC7F47EA6E
00026,790955498,0, 4649907270179240530,873C462B4230113B7D988E3A3095024A9D0E0DC4
00026,790955499,0,-9023803304646640539,1D1DA3F41EDDC7B0B9D53923BF66C1C169E1BE94
00026,790955500,0, 7982825963534590956,7D90B9CF93E9831122324894B1CF8A13087BA536
00026,790955501,0,-0229981641914325805,146295E0F1001FFEA3023586876E8D60689421F7
00026,790955502,0, 3437565011566105445,2B4C306F6ED89BD4B41EA2CB498BD0CA7E53E97E
00026,790955503,0, 9101641304989124528,0B7325EFE2ED8FEA0F92AADC49B388479C9D24C4
00026,790955504,0, 9060376225353741629,7FBBA1399D1CDF7FC694F7210B207C06F5F08D77
00026,790955505,0, 7869316486078422245,F2E1A4989DAC8B2385B1E447B50377CDC43E5A07
00026,790955506,0,-3946101098443977120,B243ACB8876B55328D30DF024D6F81AF03CD62A8
00026,790955507,0, 5628359057331783579,38E36B9FAF7566F34991F5E1EEDEF0AF8BB81A01
00026,790955508,0,-9119534725934137496,BA8B6339D7A71B1F4C7FD71930982043008D5741
00026,790955509,0, 7789059885649043024,822A6133BB3E9227AC4228EE78EC073CAACD4ECC
00026,790955510,0,-0890685721799818357,CBFC3C44382A9D55AAA961C8A005EC419268D9C3
00026,790955511,0,-6540292854968511756,98721AC9AA24D22A7A03AA3E663A7675382DB640
00026,790955512,0, 4534130953150276766,038AC79F8545949D5BFB315B6E35111CB344C299
00026,790955513,0, 3280600181879214648,CC306D33A1C3DD2A7C976D55904A7B7C57A8870E
00026,790955514,0, 1750986478281419991,05AAEE0073A1FAA42B2979B68A995D808F1BF16F
00026,790955515,0, 1048989179252226388,1D86B825A170E11E633DDB3BD81371A886ED3137
00026,790955516,0, 3416623096605421710,0D7293CD6337BCB494EF87C57B688BF495B1B298
00026,790955517,0,-6881868752397390270,1170421CB7DEEAA5318463DD4FEDD6B6B2E20A98
00026,790955518,0, 3512150540266494234,F596F69834387241AF811FFC60E23421CE6D2FAF
00026,790955519,0, 1021900344648655167,7E95B93DA92DCCBC62AF0D3D8B62AD2885C7C6A6
00026,790955520,0,-3431057060963752772,46A7A37D72F19295F6469237472E86E8A189FE8B
00026,790955521,0, 0399154503871183305,339505EFB9D1D4D786CD2ECC75BF59AEC71DD11B
00026,790955522,0,-6510159100504545390,CE7C0AF9B5E1C644EB61E09A7AEAEE994A1274DB
00026,790955523,0,-1660071840430401488,4AEAF32A4407B45BCD863CDB2810903DC04A245D
