510626,0, 5139437773928070602,2BC3739B4A6DAAE962DBA195CE0AADF84F6EAE25
00026,790510926,0, 1258291231949659357,5A3062CE1721990341498952E8604AE363FDFD1F
00026,790510927,0,-7137034376843196367,907C073DFAD07644108A923EB8534150FD3CF10B
00026,790510928,0, 5799887983503777894,C5D65F17620A8495426C0321FA18C403FE8ED7C5
00026,790510929,0, 1920037708532184144,E472B4C4831E30D0CAF5083A531C5261D9F79200
00026,790510930,0,-8597762297646125687,1B2FDE32D10CE386247D350941121CF07FBCAA70
00026,790510931,0,-1195240388923008393,A5B407AD0E1C7FFAF39816C7B9448C8ED20B1B77
00026,790510932,0, 4162713357349465025,7D6E8DD9654AFE748BF85852590F6CE3D0A3981F
00026,790510933,0,-2450293880651224983,50D2D91656266CEABA73CB8731C143DBA7BAEB00
00026,790510934,0, 3965067916554457363,EAD020ECB562DB1491C74258BC856B940A3A28B1
00026,790510935,0,-6204953484490039373,4987C1658B1B34B2234F1B7F3D32C5800940E025
00026,790510936,0, 8264623259905847077,94171497E5472CFF8C69ABAD8EE3E40299DBD663
00026,790510937,0, 5644854637735836896,0773BAA421FA3D8868835EC3B7E853C91C6E3A06
00026,790510938,0,-1159520993354804007,93DA94D4C513BCEB140C92B79DF055DBCA865F21
00026,790510939,0, 7087100312520602030,C2B030B5F5912DD4EED86C018EAD87C897C5C9EF
00026,790510940,0,-0503132815627193610,7D9DB2A8073A548CE6B2CA2A26834615761A5CFB
00026,790510941,0, 2558330034092431453,350910D5E0AB20C9BACEFBD02E377021FE9D343F
00026,790510942,0,-4034009994262316380,C49A97F0D3040CDF8C52B8290361D0B16EEFF9A9
00026,790510943,0,-3034703984641221309,8B21EC2A3C12C9158A0C53E3E61B6E9D277D5EB3
00026,790510944,0,-6881782128090754212,3F66416F4673DAB34540C96F59ACAF2747A393B0
00026,790510945,0, 4355501243241812155,0851F8F41D65CABA1103CA35EC6D0C010483823A
00026,790510946,0, 7846306635102757552,11DE6906141B70EAD051ABE7AFBD049DF4CC1F3B
00026,790510947,0,-9064567538082966086,809087C8BE4F2AA353E1DAC3DFFAA95BFCCA60E4
00026,790510948,0, 1238793078109161945,19270DD611B98A5C9EAFAB0544A51B28D6C36DED
00026,790510949,0, 5456733279462682405,9B520DB0FBBC94F93D82F99AC51284FCD4BB9580
00026,790510950,0, 4667680522101325545,0CAF68FC76C6E40FADC5F4EBBA5ED2C8906BAD5B
00026,790510951,0,-1275048661126279417,F829F359430A228AC100EA7D39A7285B36151A45
00026,790510952,0, 5017572392136848898,ACABF3BCC53CFBA06E902A52AE909EC03A6C7528
00026,790510953,0,-0837228806448212651,E4294BF709F805A883853D20201927199535B7A0
00026,790510954,0,-0357371213329404772,040BD040D3216CDFDA1C37C300E29AD6B36ACCAA
00026,790510955,0,-2935756406091986930,8AE49C9981B78154FC7C9DA9328C49187A28E488
00026,790510956,0,-8665546448381201383,C7B544C422483591338200BF7320BFF17D4A8884
00026,790510957,0,-2002294017770188998,F081B9250C4BF5FBA7E8DE86BF976E43BCB707D9
00026,790510958,0,-0022769199077087304,41D67055DA0D1ECE34BB0962D517C14FC4F6B0FB
00026,790510959,0, 1048682903635269096,DF08268CF7A46508651082A2191FA6F156C6F421
00026,790510960,0,-8742412980961289474,7C3000E3A76DFB7C545B4DCAEE5041FFCF07FB16
00026,790510961,0,-6034954779606033865,41F4C12F7FA45684580AC39FB6052BDB8AB70A8A
00026,790510962,0, 2493497002799051208,7C53B6BCC4489F7A5643DA81FA64D4632139F274
00026,790510963,0, 6236594895505199367,F9F37399FF3117E5D4E138337197EA257A3B5C37
00026,790510964,0,-7032587643002384351,69BCB713758D97E242F7304C73E0BC2974F3F40C
00026,790510965,0, 8356713826757878076,0E97BA6A370483F109225872C56BEC8B5D787FF8
00026,790510966,0, 8223280398760499656,B14A3DA001DA04B1401AC248309CD92888F9E850
00026,790510967,0, 6839295088536760548,17DAE0BA91BD3365F345AE4A722F4657193B0FA8
00026,790510968,0,-0603969300731200103,3D623341E5B0764BD735831189226DF61E8B573C
00026,790510969,0, 1225441826962989584,FBBC55A0BDC54E0A538E4CBD6E4C436BAF3C0E86
00026,790510970,0,-7381659184797904836,203D770D7AA4F18B7A664FF32F33C92E250A8239
00026,790510971,0, 3488742580017286375,A1164596717E776E1DC74A38574BA992F8F5DAA0
00026,790510972,0,-8821707868525542684,08968D932C9D43120B5601EEA65103D007E8D4C5
00026,790510973,0,-8067002539243541217,97E435089E0DB55E177D04D78A4D482D5DD04E62
00026,790510974,0, 4056732968178414220,A37F27D15B9F7DC31E37EE2A9CD70E17F0AF7FA8
00026,790510975,0,-5883660735538988376,0EEF33C27AE462D70D13A827451813CEC13063DF
00026,790510976,0,-9191937487911627646,128FC3ED18A9FBD7ECC4B3358E9D2EE2C12ADC0A
00026,790510977,0, 7829558954987469942,2B0D3B5E8E2C241B6C645DBD8B3BB26D3AFD91B6
00026,790510978,0, 5479741054793973913,26E66F7D879CE9461CA1D069C046B63EC216AA35
00026,790510979,0, 7238577589892561907,2066D2AE2134919D81352A7EFDF3858F6B626634
00026,790510980,0,-8575749745214417229,D50A853527F551BED14E856E56993D81A0FB16B7
00026,790510981,0,-4002129019857562946,0D436A7AC25178AA3E0823F2910DA92F24FF3549
00026,790510982,0, 8509197047623828533,E2F06626080B544F40D10E4802E194DD41E73AFB
00026,790510983,0, 8808313360189049545,639A0C61018D616342137FBC9B0B7049B83B61F6
00026,790510984,0,-1480938782991068845,7C36E18F772096AD9BFF70F0449E810F84DA1986
00026,790510985,0,-4990847230941569132,D083CB25320C4885C76A8F443A56E00C7F031230
00026,790510986,0,-4174630902346019255,76BBAF6F15DA4890E86C410D2A8DAE742D26C605
00026,790510987,0, 8651906841680228267,71530401ADBC72337F96413D50E67DC9E6281D0F
00026,790510988,0,-0856210202259516379,63C031C98E7E515BD55FA6BA2E03129D7262022D
00026,790510989,0,-1631005266478588913,AD3F2FCAEFF66D589195EB8C636A3C05D9D569FA
00026,790510990,0,-5636989647251979076,40C760C0056A269F628DBC542EBCB1578C72CB48
00026,790510991,0, 5351478913791343904,9D8ED41CE8537B4B46D1CA4E7E33C6775D71A3B1
00026,790510992,0,-0833570784228097701,967C8EA96EAB319DE15E5924BF21DF36A8949F26
00026,790510993,0,-4423539131885392069,3C07F2A5728A11FD69FCF6A5AD86C5439ADA3338
00026,790510994,0, 2716750879504119494,7055F7073DA0D1E74C336845DE31CACE36774A59
00026,790510995,0,-5879756517287691515,A03C5F8F8ADD2E097321241D7064C1C469D20C6B
00026,790510996,0,-1130318334306722485,1FE5DEE75BA8611429C492C5F5FC8B0E86009F24
00026,790510997,0,-0424362446235126446,373483DFDCFD410A45040E96A71CC4B258826DCA
00026,790510998,0,-4012506568061313335,F930C710E3336E922494C5C522A8520919D264AC
00026,790510999,0, 0781957283625751484,8B21CE81B6A41C34D4900C25D537CBD5507F03B9
00026,790511000,0,-7105762688848588798,FE397AE442B08382F29ED9D42F935C6E7752C713
00026,790511001,0,-1015664541673364223,A66D9E079387120E7019E6A977AE762B2E0D51F7
00026,790511002,0, 4771347595860813175,0044BF403CA8D6A74D1A4B6920E8807E76CD6F53
00026,790511003,0,-0366010668648755232,2F85390903D2D7554EF397820CEA770E2108DF18
00026,790511004,0, 3596885806691881911,52C0EC337BB0F39279345AEA06D6149D63F6515E
00026,790511005,0,-4188360055357342626,A01BC6FC14D4D0E8EC43C8374C69B9C12FEA8AF7
00026,790511006,0,-3317331859742966562,A3AFEF89AA77CC046BE03A4B07CF4A3A3E1EADCA
00026,790511007,0,-2550278881654885289,6E3E2B5196CBB59DCB4F5246D25BA4E3CA347784
00026,790511008,0, 2296929922939964379,07A21F996DBA757FBC4EB3B404BE38E2B785CE3C
00026,790511009,0, 0443932250853785620,C12AB54ADA2822DE66D79AE4C01BB3C4C1DF70DB
00026,790511010,0, 4677782627804025536,B2B5CDECEF4EB1F93143EA1E0977AA0622FC979B
00026,790511011,0, 3431497642735349454,C5198394F2312DB68D7FB8F772C0972F41ED5ACC
00026,790511012,0,-8180054738597256234,BCF975F4A28F6578D0F58ECB41C5DEAE414AD5D8
00026,790511013,0, 8655499159236021402,FBA785E393A4E08EDCE847301F3A07BE3424DD1B
00026,790511014,0, 2269142961650737747,CA64E66D6C2C72D680321D72A1E4233E14FEF0DF
00026,790511015,0, 0716213526814821206,9CAF4451D7F7E25CC5012F0D8E15933379B59356
00026,790511016,0,-4443162727057599391,67C26F2AED7BAE7533BF0BC4F9F1C244B5BA7259
00026,790511017,0, 5575337924572246380,C238AB73C965A7DF272B9AD57C37DA84B28E0C18
00026,790511018,0, 0049121204346994890,1E929342AF25DE5358D2525D3696244E33742C69
00026,790511019,0,-2081692612292655825,5358C18B056FAE67C45EBD157CF333519258C244
00026,790511020,0, 2187025196852523788,AC82AC964B1C9821CB19E406E35E0618272209E1
00026,790511021,0, 4159488754292191850,7DC28A54AFA149826EBEA6B33E534EAB7268ACD8
00026,790511022,0,-3009172885537792119,0F167D7397A4F408825AB9BF9A580D040577A215
00026,790511023,0,-4992220066269993264,1B7D5FE033806B9A88304BD0AE709B42873CEF32
00026,790511024,0,-6147601584732048833,C5DF9A8EC3935747FA55203FD0950CA9927613EA
00026,790511025,0,-6653198617515204332,E61A41EF80C0070E69D61EA4240588786F55AB22
00026,790511026,0, 0062372617329560829,70EBF3D7AEC66CAF531C4C7CF982CBA1D2D05A24
00026,790511027,0,-7708920934068480127,A28DEF45D8F44E9BC590BF0A5C0CCAF4DD845650
00026,790511028,0,-5111100221129133924,202C59380D173661883BC7A23D3CEDF84CA9045C
00026,790511029,0,-7944846411313852512,7AB1B27CDF3755E1493D8549FEF5ABBB8D9D32F7
00026,790511030,0, 5656395852433268202,FE3226052501BA6EB598DAAD3508C04048DA4F18
00026,790511031,0,-3465060855904674876,5972CE24A6BC40B3F53CE3F359F5F7358DE68C4C
00026,790511032,0,-3297512642223948797,9060AB5A14AA84CDF5A710ADB276EE9B91247416
00026,790511033,0,-6884338845750135748,2BA88634E348052D38A26A28C05D6EB6E63CF608
00026,790511034,0,-8732076019010395875,E21A544FBF497A52C6DF04F6B82378A46526ADA1
00026,790511035,0, 1281526694074386717,9AFD9BDBC0D5F9C03AE5DE66547304A36539E9D6
00026,790511036,0, 1528449327104420754,28C63A33064F66601FE0C5893906B64E7110EA50
00026,790511037,0, 2653039278402292155,B3583D894001D2371A721275AB02AD41A2160744
00026,790511038,0,-0486123905745251529,438BE6C896A224A7FC339FCEAEEAD60C608FEE80
00026,790511039,0,-3474057083304934420,0CB6AFF5D50A5B233B236DC025E92D8549C687B1
00026,790511040,0, 6025100668221858355,F7004DCFB6418934B797EA6BA7D0189F96273359
00026,790511041,0, 3916959512266887956,8894BE8B13E5C2B794BB8EDF624DBC3A84BC433B
00026,790511042,0,-9017438155704266946,EDF9526667AEBCE902B8D871F20E7FA6B4F5EB74
00026,790511043,0, 6851313100610538427,0AE9A1BB81433491780D244E4BD78D8CA6D29FF6
00026,790511044,0, 0652151123222735688,7DC169D982028A9BD11C40FC0F90A7966745D377
00026,790511045,0,-2364032002411882205,F2B719670C78601483A96982298586726BB7C7DC
00026,790511046,0,-1418924176239885753,153D7F6F20C12B28CB999B0159E161E7330FC481
00026,790511047,0,-5009251485113368781,65BD3F49E4B8E4A0FF0C543D043988AA8E729C8C
00026,790511048,0, 5304315536350348933,A8A92F3A3FCF002C49CB499D801476918722067E
00026,790511049,0, 3980806155445317045,175587FD61AE41C563AC5913201BF45245BCB674
00026,790511050,0,-7695841352456453149,2445B7E1F6D63BE6CF981CE63B91071F41EDAA45
00026,790511051,0,-5034666629916838590,74A21CC66D8EDC5A6C59DB5142010A9D64C24BD0
00026,790511052,0, 0679884389352659757,361774F4EE9FA40DA1AEEFBAC644DDDE7223A06B
00026,790511053,0, 8166364426218327953,9C0B05D237701D66D144B826FCCCE7A5EF713033
00026,790511054,0, 1525511423494073885,3B0F6A0D98615F38149F2FD5C2948EF8735BD644
00026,790511055,0,-9156858722798246842,7790F915FB7AB71AF60DA17087D49CD9C83775B0
00026,790511056,0, 1582452607281703473,5235DD20E61397726A11FF485FB869C589CAA7AD
00026,790511057,0,-4515893008433477938,75CD8CB701A7283C5A5DCEA78F05B5E27C8BB0AB
00026,790511058,0,-4558922616492900734,FFC00260BFEE9F6AEEB1F8D79A35CBCD4A9A63E2
00026,790511059,0, 7412816577600413694,5164DDC3CCF8D6F39EA4994002DDB06CE0829116
00026,790511060,0,-6267759553640511593,ED67751788130D35D4304695E5F57720E83092A9
00026,790511061,0,-3280350817406237648,11BBBD9D8D3FB4BDB871C308730A5DEA2CE9D782
00026,790511062,0,-8531721677703434150,9A7FFA65A6A7FCCA82D93DF379DD1540BF649270
00026,790511063,0, 0522263798564640181,06539297607021356C1F1B9011CEA8A2B1813EDD
00026,790511064,0, 0629894331650546775,134F17D5C4D3A8F1D422B470682CF8A7F33C52F7
00026,790511065,0,-2095796075201425609,FB9F7DB4E6940EE6CAA44BE8764D400C1541C361
00026,790511066,0,-0284875325971881442,20844ED0FC7C820C3BF112747EB03027B23AFE6E
00026,790511067,0, 0198650695016281035,C8D83F50CD0030F98D9FE4D82719D93EE718CC44
00026,790511068,0, 3917831750344363203,9672455C9669B4DFF85870C62DA3EE463D8D30D7
00026,790511069,0, 6492158762346548106,1CA21AAED8BC37CB7045051B31340C7157860FED
00026,790511070,0,-1215413993830101630,14023CB9EDA5EC0F933465FAF8A041EDC3DC2220
00026,790511071,0,-5407286685390496306,818D1134A0F5A48CEB84791628439606C1481CEF
00026,790511072,0, 6057878442097363860,A6FCCA725606097D8BEFD1CD343EA9827DE6902A
00026,790511073,0,-5868674916665208743,EB77F21005813784EEE3CC118104DEE360EC27C2
00026,790511074,0,-6692457947244288303,BA33D9CF7DA3F34BD1FF35A479F2ABA1052463DC
00026,790511075,0,-7569732181820130761,BF4B50FE3C4549B3E1032FF8301AEE87ED6181DF
00026,790511076,0,-6437999500469190179,E4D75EC7F667CEC3F0CF76E99B8D0D54AF0189AB
00026,790511077,0, 1205480850291223481,AAAA50692BFBFCC62DC6EC9093D90A12CA3457F2
00026,790511078,0, 1452506122702831079,E57910ECF2B1CCA38C5C1DA89286024611BD6B48
00026,790511079,0, 7272774643741175702,B1DB23B41A318C9A16AF75DA246693F0F17B02F7
00026,790511080,0, 7620137853013782263,033CC524E689FF97A1CE5D3D48752A4E92441A0B
00026,790511081,0, 5372212080855399115,F46705F366B36909412A772475BA8ED7BB132886
00026,790511082,0,-2818864451318063848,3A7427DA3A68259C9FD31AE8FB0469E2B9EB79AE
00026,790511083,0, 3240696200458308230,57E19EA7E18ADB6262794723777E3ABA26E0E70A
00026,790511084,0,-0004262378325857064,0C2B2B3EB32B73D1D6838A3E46D90E416D4CA9D7
00026,790511085,0,-3164663054244743190,37B9800F44BE035DB61323E49E1473C2770E178D
00026,790511086,0, 6745382400649138839,D7D335280FEB088235CA335A4E97B2E794237E52
00026,790511087,0, 8102730446429658130,F36FC75DE2D3C64FC6DF5DE4F4F34335E0FCC7E1
00026,790511088,0,-2593337930282295928,9927B95BF763DA0379D0D57A50EA75D8465058C1
00026,790511089,0, 0140228004919126302,8A2CFF843C9D2E13DB9BFBDF2B55D909D52C66CC
00026,790511090,0,-9023261479051316111,FDAB7BA4A5A09B22CFFD2948D1629BCBB75F75F3
00026,790511091,0, 4639027435487835308,6537E908461212207111CBE08E96715ACE876865
00026,790511092,0, 8310573668391190987,8BCBBC705CEBEC8B30063250E05C02BA2D17ABC5
00026,790511093,0,-1585325353957624879,58E3E8185B5D14279E0ACA50032F3F1EC4189372
00026,790511094,0, 6112100659427770472,0696768926CEF3D2C902C9F517D310F115CCB461
00026,790511095,0,-9028511376419510101,19F032D0F9BA678E51855A987F3E2BFD73479188
00026,790511096,0, 7715556373736856785,1A59C7221B319D944CAA0F0A825CC054FA6801E7
00026,790511097,0,-3034017054000984777,453A6D1C5A7A6A53C80BF0540C3822AA358CBC19
00026,790511098,0, 8832701301454534127,67CA9CDED42401B21B4C6D30284E480BA548DEFE
00026,790511099,0,-3481164941505910289,6AD44D04AA68AD10686B8D79FC29272609E9E33E
00026,790511100,0,-1337237308177198009,CDA81F68A87BC39F3C9F47725DE8B8E29CEB2232
00026,790511101,0, 1104311351081009045,38F89DC9EDD22F8CBABC9A66171AED2ED6960CFE
00026,790511102,0, 1836940639611896153,806EB710190642A1E01DF21695B7BD13721AB734
00026,790511103,0,-7220921048782410409,9C960F381CD85399CFAF81B70CD787FB1DDD548D
00026,790511104,0,-0130543613730619554,70CE0887DF044D20489CFC79FC955F55A1E35E15
00026,790511105,0,-4890006536309160153,4F8FE62230627F05E6E8992695B3FF6A33989EED
00026,790511106,0,-2367173086934780485,E04214DBA2C71F5C900FDCE19267E3A2307B99E3
00026,790511107,0, 4829773076748258165,9C37839DED51CD060C1A87EF7FE9972C205F6C74
00026,790511108,0,-3449815102722062719,BB00BEFC7F1422A9FC7305751B4B3824DB2BC585
00026,790511109,0,-8656384443141798829,939E3EA22B0173CFF2166EF0A52467963FB49E30
00026,790511110,0, 1892285839843075871,8B934711A54E2CFC88B4FA46B1E0F5464F4C7B04
00026,790511111,0,-8986287606315091501,9B9B670A946BB64EE62132E936BEE5C8C079A22B
00026,790511112,0, 3175638022882122064,2EF4ADC3253E9A901CBBB76613D08650E2ED4F48
00026,790511113,0,-2101982884872368026,3B24B95FD182C5B3E1296137301E6655E3A24E1D
00026,790511114,0, 6321937726301496645,497BFA173A671AE21D2CB38BB101C75937302E76
00026,790511115,0, 8442746946201867373,9A879744538CA0352EB84EDF1075390C10A069AF
00026,790511116,0,-8271111852616341313,6BCB6615CFB5B4995293A40ED9A5B85FCD6A9D2C
00026,790511117,0, 3717377765367941025,A09F7DF5B80F083DD8B71B62F653C1136CF60D09
00026,790511118,0,-7877642386702802106,1D46374E84E09BE40D273C71A778B39DFFA0DFD1
00026,790511119,0, 4915066426473485160,918287CF0ADA2A8FF668156AD27574512A42577E
00026,790511120,0,-8629682701566571759,FBC908E61E3CA139C8B34031EFAD7079F3EEFE8C
00026,790511121,0, 0888956690208072250,9F9468ECFF9BC73E48170862CBDF54B3091E144F
00026,790511122,0,-1341225156635634163,548C329D8698DEB92D6C63F72AE73F5D52E85534
00026,790511123,0, 3450977915863758535,A3794AA7BFA6B86857767938782C8164F5AC94DC
00026,790511124,0, 6857936864273898661,0442DBD48C2E636B208D6ABF0033C7D761ED4C2B
00026,790511125,0,-2680303102134692676,0D138031501898C1CF232B943C34C7CDCFB912B6
00026,790511126,0, 3450972664152358317,8BE69848F5B9085C8846C0A56D0E8E2AC4F79B9C
00026,790511127,0,-7450876939828709448,0E3C9EDE9894AA6EDF08660649D92E74ABC98EB6
00026,790511128,0,-7235765426117559591,FAAAF4C701F3761EE837C1696385DD0AFCB2090E
00026,790511129,0, 9108809955022772321,9833C104FC75F45ADF2EB0DC551626702D516D41
00026,790511130,0, 5290972207716868333,BFCFB1DDC783DFFB5F34F88A575656A5C5DED395
00026,790511131,0,-3577061943153253742,009117364FCBD5A6A7F10AE5102C016A45CA5405
00026,790511132,0,-5751559318782970703,F0015C13A78C55BFF0ED96897449B60514D56E7E
00026,790511133,0,-0810805779179471604,221DF73ADC0453CDE795658B6EF4D06EFFD547B7
00026,790511134,0, 2854838746299274570,CCB8444533A5B3B45999F9D76DC3569F54374DD7
00026,790511135,0,-9125464970288756055,B89E1985CCDA4DC49B0531A8AE972B216C9D222F
00026,790511136,0,-1299789663130154135,E0040978490ADCDE1464250AC57502566E8FF29A
00026,790511137,0,-6591944967698601342,9302E896E77EE17338BC7803A3BDACD99FBFBB67
00026,790511138,0,-0430613111822182656,39341E9CA53AA5D2D6415A93A8B324B103ACC951
00026,790511139,0,-5544425423834690580,33E6B1DF6DCC19605A90F64B241994A9B71D13B8
00026,790511140,0,-4587956436735514902,B8951BDBEC9600AB83C9659474F7C9E3A7BDBD2C
00026,790511141,0,-8524214809709709448,8E59B7442A80268A375F5EAB87620E9CC41CF287
00026,790511142,0,-7114787775961434023,CB61836998B032422733D80ED79ED3967655B6F7
00026,790511143,0,-2371878340736328578,F4166BBF9C280FB4E9DAD5A4151726A7446D15FC
00026,790511144,0, 2547432239941801836,84EA3F6CB47E978D00A6F4649C6DFD0680C7B0DF
00026,790511145,0,-0544793370659868496,A2F0BBC404CBC0D8EF73273176EF0C0AFD480F99
00026,790511146,0, 7507838371377623102,83A69C2ECBA7EB2526866915EE987ED388C7E6D3
00026,790511147,0,-7162881754959798088,1D8FA7FE1459D24F676CAA73EDA5D61EA6FFEC7E
00026,790511148,0,-5168961011018350512,7A0BDF9E2D4319E30A6838AB19F912C336747311
00026,790511149,0, 8718791065886727363,DC68355601554139B2A6C47A2E2235811FA2FE48
00026,790511150,0,-0737651344742215169,3224EE77A2CCEE3E417437CE8E9DE604DE28038D
00026,790511151,0, 3610983547494021194,75BEA2DCF85E5B759C862638DF9FCF27C49E8EF5
00026,790511152,0,-1373400890117875636,A7E3ECB96FA0DCC0902BA06876F7A41E4A2F9470
00026,790511153,0, 7693177883157753047,097D994780746170785BAC0D46D3CD4E117883C2
00026,790511154,0,-4052678489739574221,68FF2E124C6096A4F6F1C655F8BE4270D7BA3FD3
00026,790511155,0, 6387544839375742396,1FDDA12819445657EFDA6AD801F8062978BA6719
00026,790511156,0, 7094485126507753879,6B70EF146AD98E715184739F6B83F34555E6C13F
00026,790511157,0, 0128991957575739417,BA270CBCC508CCE9BC791AE3AF0024F2072642A0
00026,790511158,0, 6254108912103090228,4560FCBCD863984287BB428D232FF718B388B7F8
00026,790511159,0,-5151246284473777470,98540A499000F1D4C12BD48900C8124895B0611D
00026,790511160,0, 3298313377041207694,128B922E8FAF9AAAEB5B03BC59380C6302336500
00026,790511161,0, 1297306379905699541,B76B5439A9DE20C713FFAB7FC3B1EA5C5128FC7A
00026,790511162,0,-7475090624629752370,A2DE45C14D7753D346F69A9307E22DF41B75A404
00026,790511163,0,-0885529660392660382,6535E2D9EE2A1005A94ED1961C1294FDD5B3D05A
00026,790511164,0,-2381644484081544522,4C5DAB22EC8F87B6D46E8690D270D7CD478BEFB7
00026,790511165,0,-8307159540373122369,5BC111F3CD5B9FDD6E67459EB0168FBFD0185831
00026,790511166,0,-2432425900677899785,A54568D2A143103CAA26EB40BEBFB636794B9B9C
00026,790511167,0,-7705211368985535018,3AF03F295C6BFA39889F21F23CB1C3F19C270C67
00026,790511168,0,-7725289492237813364,8139A433BA231F54DBC517BEC4F98C9166F9055A
00026,790511169,0,-0077626546389152714,84BB13072386CA465425E0AC9E9373A12F5BD8BE
00026,790511170,0,-8659638549765004116,2B372EF347F6D71EE0E4B59582C244A10AE2FCD4
00026,790511171,0,-3194502987778127924,C007D26CCED25E9A2E5C4EED2426042A97283885
00026,790511172,0,-2549968258359675093,DB03391782BCECF64060C44CB1660880EC480F0E
00026,790511173,0, 1645608675490479570,4D805F27CAF39A9164134B9239FA830497E8BCF9
00026,790511174,0,-5085888644095234618,77A6B93343EA0F2880D7B911D20FAA8C917E78F3
00026,790511175,0, 6810150890280940929,33A2E485A9577B169F155E832C5113CAF0B24D4C
00026,790511176,0,-1695918048387290999,ED1EE46BACF35B0E37379079650B9B3226BF1D21
00026,790511177,0,-7124153930676278829,696B5C00684316E05D50F3F2104962B084F4E928
00026,790511178,0, 8006913233590811693,18B3A2E27388EFEA55144479602E5C5069E85197
00026,790511179,0,-5207044491059306489,8EF5478AA6BEBE8A8F518CD85FDA7718B25E92DB
00026,790511180,0, 4739458029349564276,E6FF5037A2CDB00CCFDACB08CB9DAE52B876E585
00026,790511181,0, 1897073281784645921,891069235D7BB1CC92A71078DFD4C6832FF6E4E0
00026,790511182,0, 8908208168881906047,B5BFFAEE9EC3EE08A3A54174357F8A658031E2FB
00026,790511183,0, 2031324656977383828,A50335B23A5528D03999180FA980ACBF89A6AED6
00026,790511184,0, 8061987560662131913,BF84F296F04C4D3D3B64E8B6561E48769980DD31
00026,790511185,0,-8086824457955958046,0DD57A9A10E42555D6E8AA18E51937952B30AD51
00026,790511186,0,-3541125464344435834,F83CEB97A8D066F0A4A847F950943C1E2E1004B2
00026,790511187,0,-6299054297168944654,57BC39BAD04F7C6C6EB3D7347DB4430111C6388E
00026,790511188,0,-3489265835680115777,D3BDBE2DD80D86DBB4AB62033671B8DC3DE4B0EC
